	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.f.1.SmLE.PZQ.ES.RNA.juv.f.1_rsem.genes.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.f.1.SmLE.PZQ.ES.RNA.adu.f.1_rsem.genes.results_Mean	GFF_annotation	HHPred_annotation
gene:Smp_012920	1.44958156589325e-10	0.999999999855042	6.0199732362006	6.27346535139018	49.4005475834096	7.8661170765788	Neuropeptide receptor 18	Adenosine receptor A2A/soluble cytochrome B562 CH
gene:Smp_012930	0	1	0.140044157272574	0.139998173206915	1041.26722714279	7437.78153177807	Inosine-5'-monophosphate dehydrogenase 2	Inosine-5'-monophosphate dehydrogenase
gene:Smp_012980	0	1	0.328505834415352	0.328434014028822	1221.27732637888	3718.50657932025	Eukaryotic translation initiation factor 3 subunit J-A	Eukaryotic translation initiation factor 3 subuni
gene:Smp_013060	0	1	2.36876401123138	2.37034013951309	818.686442998774	345.381966895919	smad family member 1	SMAD 3
gene:Smp_013080	0	1	3.51910866963358	3.52577411651618	529.955175467118	150.301721044335	IQ and AAA domain-containing protein 1	Spastin
gene:Smp_013150	0	1	0.159395962879774	0.158894604471073	105.946483193846	666.824997617149	Riboflavin kinase	Hypothetical protein FLJ11149
gene:Smp_013200	0	1	0.186781698123997	0.186767712547797	4319.19479643693	23126.0685791953	60S ribosomal protein L10	60S ribosomal protein UL16
gene:Smp_013210	0.00689919804449168	0.993100801955508	0.0401387196177464	0.016227666766352	0.249084285084632	15.955590667775	Inositol polyphosphate multikinase	Inositol polyphosphate multikinase alpha
gene:Smp_013470	0	1	0.208028624086954	0.208017821664066	6065.45458475769	29158.3791045306	40S ribosomal protein S2	40S ribosomal protein S2
gene:Smp_013540	0	1	0.0102769592517088	0.0102522145752837	163.079050998227	15907.6799727992	Tyrosinase	Tyrosinase
gene:Smp_013610	0	1	4.58180678620745	4.60238263279055	318.631531512184	69.2240374400777	Protein FAM161B	Splicing factor 1
gene:Smp_013810	0.000102721618465473	0.999897278381535	0.312362018185961	0.312144018629607	391.582604507184	1254.51541498753	Hypothetical protein	Uncharacterized protein
gene:Smp_013840	0	1	2.05882077263002	2.05898889801483	5157.24236005798	2504.7399600558	Serine/threonine-protein kinase MARK2	MAP/microtubule affinity-regulating kinase 3
gene:Smp_013950	1.03916875104915e-12	0.999999999998961	0.203934701715561	0.203737114912757	326.454623919225	1602.3716969187	Solute carrier family 43 member 3	Phosphate transporter
gene:Smp_014080	0	1	9.38039149908035	9.54697904730732	191.003013978676	19.9976917559121	Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog	Rubrerythrin
gene:Smp_014170	0	1	4.71033565463767	4.71144002255697	6295.46206179055	1336.19974301906	Serine/threonine-protein kinase MARK2	MAP/microtubule affinity-regulating kinase 3
gene:Smp_014620	0	1	0.406549648687883	0.406317791618997	413.613405658255	1017.97004958175	Translation initiation factor eIF-2B subunit beta	Methylthioribose-1-phosphate isomerase
gene:Smp_014650	0	1	0.180193497991984	0.180162472518891	1893.34694056123	10509.1538346754	40S ribosomal protein S30-A	40S ribosomal protein S30, isoform A
gene:Smp_014670	0	1	3.32008050725243	3.32061879601969	5692.21392777698	1714.19577833265	Alpha-adducin	Class II aldolase/adducin domain protein
gene:Smp_014680	0	1	8.33708584009876	8.52309327492535	133.700574431763	15.6780336890287	Coiled-coil domain-containing protein 96	Fibrinogen alpha chain
gene:Smp_014730	0	1	0.245931334173368	0.244898226789128	71.0829091847096	290.285728624956	NF-kappa-B inhibitor-like protein 1	Myotrophin, protein V-1
gene:Smp_014780	0	1	2.89132499473187	2.89167081420196	6289.84725395815	2175.15365385249	Alpha-actinin	Actinin
gene:Smp_014840	0	1	5.78674387663245	5.80252532448794	699.96996064392	120.623676115096	Transcriptional coactivator YAP1	YAP65, 65 kDa YES-associated protein
gene:Smp_015020	0	1	8.41796074749331	8.43779320187239	1255.18777557325	148.749011455118	sodium potassium transporting ATPase alpha subunit	Na, K-ATPase alpha subunit
gene:Smp_015050	0	1	2.2763119509042	2.27761872177431	884.725862704247	388.437747749026	choline/ethanolamine kinase	Choline kinase
gene:Smp_015090	0	1	0.400444023604668	0.400417465360254	3595.15313637449	8978.52727019609	Coatomer subunit beta'	Coatomer beta'-subunit
gene:Smp_015100	0	1	13.1723298951888	13.2907895946066	543.151635454827	40.8575219473224	Splicing regulator RBM11	Propionyl-COA carboxylase, beta subunit
gene:Smp_015630	0	1	33.2916958853804	34.0668291145313	564.434736383069	16.5587488696241	Glutamate-gated chloride channel subunit 2 isoform 1	Protein GLC-1, avermectin-sensitive glutamate-gated chloride CHA alpha
gene:Smp_015670	0	1	11.0216762151717	11.1462824839725	356.527929060477	31.9771607034139	Transcription factor 15	DNA-binding protein inhibitor ID-3
gene:Smp_015690	0	1	0.236292286268206	0.236267127027291	2852.37510867263	12072.7025460122	Hypothetical protein	Paraneoplastic encephalomyelitis antigen HUD
gene:Smp_015720	0	1	0.478826686025771	0.478787624731274	2540.69166202204	5306.52160354353	Obg-like ATPase 1	Protein OLA1, GTP-binding protein 9
gene:Smp_015760	6.66133814775094e-16	0.999999999999999	2.83334976154029	2.85814645115183	84.0348904645604	29.3953827894964	Hypothetical protein	Suppressor of cytokine signaling 3
gene:Smp_015780	0	1	0.264254540374711	0.264052372529742	382.181302590142	1447.39719020464	AFG1-like ATPase	DNAI, primosome component (helicase loader)
gene:Smp_015820	1.64545889521639e-05	0.999983545411048	0.292041483471215	0.27796183623801	5.54874082494457	19.9882159427987	Palmitoleoyl-protein carboxylesterase NOTUM	Thermostable carboxylesterase EST50
gene:Smp_016130	0	1	0.343134290365764	0.342885290439311	359.740530841937	1049.17624645874	Mitochondrial import inner membrane translocase subunit Tim10	Mitochondrial import inner membrane translocase subunit TIM10
gene:Smp_016180	0	1	3.34636570197952	3.35155896941416	602.240398044389	179.682615747012	nuclear receptor 2DBD-alpha	Hepatocyte nuclear factor 4-alpha
gene:Smp_016380	0	1	3.73646802790125	3.74622740103869	417.760536759853	111.507666184392	IQ motif and SEC7 domain-containing protein 1	IQ motif and SEC7 domain-containing protein 1
gene:Smp_016540	0	1	0.120856000925413	0.114961905147832	6.8098056175881	59.3123086275263	DNA mismatch repair protein Mlh3	DNA mismatch repair protein PMS1
gene:Smp_016600	0	1	47.3738487379044	47.8734356571372	1767.37797213388	36.9079263588196	Excitatory amino acid transporter	GLTPH, glutamate symport protein
gene:Smp_016630	0	1	2.30257817519015	2.30289154327467	3807.12025687796	1653.1856391938	Guanine nucleotide-binding protein G(o) subunit alpha	G alpha I/13
gene:Smp_016670	0	1	0.411609913995589	0.411199587201926	234.501074551001	570.299605967188	Pterin-4-alpha-carbinolamine dehydratase 2	Putative pterin-4-alpha-carbinolamine dehydratase
gene:Smp_016780	0	1	9.60629338375625	9.62299499788353	1972.15468645414	204.932919214641	Tubulin alpha-2/alpha-4 chain	Tubulin alpha-1B chain
gene:Smp_016870	0	1	0.443286581182805	0.442842337081645	220.706281361396	498.398266056783	Protein regulator of cytokinesis 1	Protein regulator of cytokinesis 1
gene:Smp_016900	0	1	0.249437450983279	0.249150410226931	259.097597882501	1039.95456456363	Uncharacterized protein C7orf50	RNA and export factor binding protein 2
gene:Smp_016910	0	1	0.241601246040458	0.241166871318014	167.455724382135	694.387715021592	Adrenodoxin, mitochondrial (Fragment)	Adrenodoxin 1
gene:Smp_016920	0	1	2.09255451044684	2.09437021109513	501.209010192409	239.307293350122	RING finger protein 11	E3 ubiquitin-protein ligase praja-1
gene:Smp_017280	0	1	0.230278387939548	0.230253243488919	2803.30888544077	12174.9276597845	Ubiquitin-40S ribosomal protein S27a	40S ribosomal protein S31
gene:Smp_017290	0	1	0.341424646595021	0.341245137843033	497.912251667068	1459.12361524906	Signal recognition particle receptor subunit beta	SR-beta, signal recognition particle receptor beta subunit
gene:Smp_017420	0	1	7.00426589152973	7.03036972307411	643.135210320649	91.470993980986	Voltage-gated hydrogen channel 1	ION channel
gene:Smp_017430	0	1	3.58502289370093	3.58525607246248	15807.7669416021	4409.09680356082	23 kDa integral membrane protein	CD63-like protein SM-TSP-2
gene:Smp_017470	0	1	0.468742244603192	0.468563106778997	552.654151913665	1179.47712546491	Selenoprotein S	Selenoprotein S
gene:Smp_017610	6.48964689098364e-07	0.999999351035311	0.42815033429744	0.425726625095287	39.9391357652551	93.8275319051599	Amiloride-sensitive amine oxidase [copper-containing]	Lysyl oxidase
gene:Smp_017660	0	1	0.438730742277607	0.438654719072278	1288.01146714614	2936.28912353435	Proteasome activator complex subunit 3	11S regulator
gene:Smp_017710	0	1	2.91907483088519	2.92096671981404	1178.40455885538	403.423065793506	Rab11 family-interacting protein 3	RAB11 family-interacting protein 3
gene:Smp_017730	0	1	29.2463595326199	29.2656276761978	17063.0009198495	583.02929471935	200-kDa GPI-anchored surface glycoprotein	CD4, T-cell surface glycoprotein CD4
gene:Smp_017870	0	1	3.39513364773688	3.41208489328796	191.734617494486	56.1857347168221	Probable calcium-binding protein CML18	Optimized ratiometric calcium sensor
gene:Smp_017880	0	1	4.58826259146798	4.60346058937416	432.26237615205	93.8916133101765	Clathrin light chain	LCB, clathrin light chain B
gene:Smp_018170	0	1	13.3719483205327	13.4651982569076	710.51198754676	52.7572874910894	Krueppel-like factor 6	Krueppel-like factor 5
gene:Smp_018250	0	1	7.1178831740035	7.11912489709922	13950.1198304604	1959.51873872807	Troponin I 4	Troponin I, TNI
gene:Smp_018260	0	1	2.13604984859106	2.13670611755375	1471.06743179306	688.46906584236	Glycogen [starch] synthase	Glycogen [starch] synthase isoform 2
gene:Smp_018280	0	1	0.480056514302557	0.479915448308686	703.505637184323	1465.90579759236	Polynucleotide 5'-hydroxyl-kinase NOL9	Protein CLPF-1
gene:Smp_018290	0	1	0.452920462764602	0.452587292985483	295.561423422492	653.060530267787	Serine/threonine-protein kinase 17A	Serine/threonine-protein kinase 17B
gene:Smp_018310	1.11022302462516e-15	0.999999999999999	0.401817633186368	0.401602103616997	443.290214365533	1103.81941317534	rRNA-processing protein FYV7	EB1, zebra, BZLF1 trans-activator protein
gene:Smp_018400	0	1	0.423824879292976	0.423542761472771	344.020116477765	812.25772777672	Probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog	Protein CIAO1
gene:Smp_018440	6.57807142090405e-13	0.999999999999342	0.357702812879942	0.357509175818094	471.629255786364	1319.22678520168	Hypothetical protein	Methyl-accepting chemotaxis protein
gene:Smp_018500	0	1	0.282033490087788	0.280670632182409	58.796563160648	209.511611518049	Probable gluconokinase	Gluconate kinase
gene:Smp_018530	0	1	0.415261916655201	0.415237111413539	3893.03384899869	9375.46184967666	Nascent polypeptide-associated complex subunit alpha	Conserved protein (MTH177)
gene:Smp_018550	0	1	2.13198899490624	2.13243263124828	2164.03170104858	1014.81300980444	Serine--tRNA ligase	Allene oxide cyclase
gene:Smp_018640	0	1	2.89193634436929	2.89834312875756	340.391470578323	117.436918965817	RUN domain containing protein	Protein RUFY3
gene:Smp_018760	0	1	2.0204625331648	2.0206384086722	4662.88376701879	2307.62393737669	Neutral alpha-glucosidase AB	Maltase-glucoamylase, intestinal
gene:Smp_018790	0	1	0.489894826497326	0.489822152679994	1367.38943016585	2791.61431238422	PP2C-like domain-containing protein CG9801	Protein phosphatase 2C kappa, PPM1K
gene:Smp_018800	0.00570025739367264	0.994299742606327	45.1919595569931	1802.78561488927	18.0178561488927	0	Aspartyl protease protein	Renin
gene:Smp_018870	0	1	0.203371290057759	0.203190485590889	356.051800186154	1752.34468900381	NAD/NADP-dependent betaine aldehyde dehydrogenase	Tumor suppressor P53-binding protein 1
gene:Smp_018930	0	1	0.248639688488583	0.248289889700853	212.101494136903	854.279694970911	Titin	Hypothetical protein YCHN
gene:Smp_018940	0	1	9.64029125277975	10.1283366541781	71.3051011142487	7.03114639444079	Calmodulin	Centrin-2
gene:Smp_018980	0	1	18.7190941200713	19.3350462265461	221.205218879546	11.4311528313714	Hypothetical protein	U-shaped transcriptional cofactor
gene:Smp_018990	0	1	0.278515190660206	0.278489746901673	3140.71819580068	11277.7057175183	60S ribosomal protein L9	60S ribosomal protein UL6
gene:Smp_019060	0	1	0.245801500005514	0.245688866141023	654.290680499284	2663.11711184772	Probable Xaa-Pro aminopeptidase pepP	Hypothetical protein SPY1572
gene:Smp_019280	0	1	3.50773667658233	3.51237736886472	754.865876232741	214.90878490173	cAMP-dependent protein kinase type II regulatory subunit	CAMP-dependent protein kinase type II-alpha regul subunit
gene:Smp_019310	0	1	5.18542447369849	5.20278080949884	498.98042466305	95.8984080098149	Probable dynein light chain	 13 3pie_A 5'->3' exoribonuclease   20.4      36  0.0011   30.6   0.0   26   64-89    194-224 (1155)
gene:Smp_019350	0	1	8.78505578927914	8.7900745735245	5422.88230146146	616.92359437417	Ly-6/neurotoxin-like protein 1	LY-6/neurotoxin-like protein 1
gene:Smp_019620	0	1	0.400414066842898	0.400111358545953	315.187821987838	787.765241206098	Probable LRR receptor-like serine/threonine-protein kinase At1g56140	BH3987
gene:Smp_019630	0	1	0.424022873517855	0.423922188899266	964.492756779164	2275.17818791614	Aminoacylase-1	Succinyl-diaminopimelate desuccinylase
gene:Smp_019760	1.19649200225336e-06	0.999998803507998	0.442280466805326	0.441026931088407	78.0303968824302	176.941545090081	Helicase POLQ-like	DNA helicase, putative SKI2-type helicase
gene:Smp_019900	0	1	4.35134687866445	4.35495748736684	1607.66438963443	369.149605874013	Fasciculation and elongation protein zeta-1	Regulation of nuclear PRE-mRNA domain-containing 1B
gene:Smp_019990	0	1	0.479379868867721	0.47925322440971	783.554997962288	1634.96073791709	Clathrin adaptor complex small subunit-like protein	AP-1 complex subunit sigma-3
gene:Smp_020070	0	1	14.0763955575402	14.0837510117395	9957.98970511776	707.04593252943	Sporulation-specific protein 15	Tropomyosin
gene:Smp_020090	3.37548655693354e-10	0.999999999662451	0.318842589225476	0.318565059630228	310.955021590427	976.132901394702	Rhomboid-related protein 2	Rhomboid protease GLPG
gene:Smp_020120	1.98958508552671e-05	0.999980104149145	0.455024990802978	0.454744582773276	351.492883818623	772.957721077554	Nuclear envelope phosphatase-regulatory subunit 1	Inositol-1-monophosphatase
gene:Smp_020130	0	1	17.7892561277077	18.1455592756126	340.051424976392	18.7307519278521	Hypothetical protein	Cyclin-T1, protein TAT
gene:Smp_020220	0	1	0.499269521826139	0.499173345621331	1033.61497660664	2070.66341570505	Coatomer subunit zeta-1	Coatomer subunit zeta-1
gene:Smp_020270	0	1	9.05798778472746	9.08777635247809	977.699487329614	107.575117569823	high voltage-activated calcium channel Cav1	Sodium channel protein type 2 subunit alpha
gene:Smp_020300	0	1	7.97172499626857	7.98537507255121	1622.08283445496	203.12295489785	Segment polarity protein dishevelled homolog DVL-3	Segment polarity protein dishevelled homolog DVL-
gene:Smp_020340	0	1	20.8301237336679	21.0078534368599	932.218345523375	44.3652308309478	Lysosomal alpha-glucosidase	Maltase-glucoamylase, intestinal
gene:Smp_020480	0	1	0.360414379166607	0.360172642812266	378.993012966984	1052.27151146541	Ixosin	Flap endonuclease-1 protein
gene:Smp_020550	0	1	24.1629084852943	24.2170093602738	4123.66593809149	170.270148004405	Basement membrane-specific heparan sulfate proteoglycan core protein	Vascular endothelial growth factor receptor 2
gene:Smp_020770	0	1	0.36108350316345	0.361019813927649	1440.39399973664	3989.80979428227	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	Hypothetical protein (CRP region)
gene:Smp_021070	0	1	0.326659683935651	0.326228312952819	202.515893812357	620.800290741528	Guanine nucleotide-binding protein-like 3 homolog	YLQF, conserved hypothetical protein YLQF
gene:Smp_021100	0	1	2.54300419313237	2.5442723819308	1231.17130934591	483.893106479341	Protein Smaug homolog 2	RNA-binding protein smaug
gene:Smp_021140	0	1	0.199790377538946	0.199774080944027	3901.39698356456	19529.0848912319	40S ribosomal protein S7	Ribosomal protein ES7
gene:Smp_021280	0	1	0.0542373359341165	0.0532957620320992	21.2809796962853	399.477292881977	Protein ARV1	DNA-directed RNA polymerase
gene:Smp_021290	0	1	3.18807851762829	3.190099012902	1373.9827553677	430.695363630013	Arf-GAP domain and FG repeat-containing protein 1	Nucleoporin-like protein RIP
gene:Smp_021340	0	1	2.14354364870627	2.14378254791223	4081.24741535995	1903.75464223695	Max dimerization protein 3	C-MYC, MYC proto-oncogene protein
gene:Smp_021390	0	1	3.57326621540909	3.6064549043418	111.201665389729	30.8268379307452	IQ domain-containing protein E	Odorant binding protein (AGAP007287-PA)
gene:Smp_021590	0	1	0.430212032908747	0.429825721490796	252.130927789599	586.602003849096	Rac GTPase-activating protein 1	N-chimerin
gene:Smp_021600	0	1	5.69217447663058	5.7084356865483	655.099090406203	114.751578544178	Trimeric intracellular cation channel type 1B.1	Endothelin-1
gene:Smp_021920	0	1	4.56990117140032	4.57024910434825	18649.8564208509	4080.70113740975	paramyosin	Smooth muscle myosin heavy chain
gene:Smp_021960	0.000147077130228768	0.999852922869771	0.360347852382195	0.360006423576805	268.233477406198	745.097475419727	Importin-13	Cadmus
gene:Smp_022070	0	1	24.8607892127061	27.2294891952252	109.081134545988	3.99635993440222	Hypothetical protein	Thioredoxin reductase 1
gene:Smp_022140	0	1	0.398994180611426	0.39872224469868	350.46560475214	878.986869153863	Serine/threonine-protein kinase RIO1	Serine/threonine-protein kinase RIO1
gene:Smp_022340	0	1	11.4690471874552	11.4867133815586	2707.28237951924	235.67903389421	PDZ and LIM domain protein 3	ZAsp protein
gene:Smp_022450	0	1	33.6976077297512	34.1072509120588	1082.74994385822	31.7357407121428	Mast/stem cell growth factor receptor Kit	Claudin-15
