	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ER.RNA.juv.m.1.SmLE.PZQ.ER.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ER.RNA.adu.m.1.SmLE.PZQ.ER.RNA.adu.m.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_039670.1	0	1	2.62910028247079	2.63251593305429	720.047969795942	273.514638827359	Cyclin-L2	Cyclin-T2
transcript:Smp_039670.2	1.63044396872536e-07	0.999999836955603	3.14250596634848	3.1476247272179	755.538274172605	240.027596489596	Cyclin-L2	Cyclin-T2
transcript:Smp_039750.1	0	1	8.61888553985542	8.80892441156574	202.52214393157	22.9816996070092	Glycogen phosphorylase, liver form	Yeast glycogen phosphorylase
transcript:Smp_039820.2	0.000141372361422643	0.999858627638577	0.0201625578816866	0.0191776258766729	10.9311933754343	570.508657825257	Cysteine protease ATG4B	Cysteine protease APG4B
transcript:Smp_039820.3	4.54992488130301e-09	0.999999995450075	3.36306586600979	3.38484136244246	210.643244426898	62.2243034342067	Cysteine protease ATG4B	Cysteine protease APG4B
transcript:Smp_040500.2	3.94129173741931e-14	0.999999999999961	2.78605186796498	2.79141851647823	532.757765476191	190.849150045459	Peptidyl-prolyl cis-trans isomerase FKBP8	AH receptor-interacting protein
transcript:Smp_040500.3	1.40368960899195e-09	0.99999999859631	3.26453993197329	3.27509361335637	403.005540923868	123.044663011862	Peptidyl-prolyl cis-trans isomerase FKBP8	FKBP38NTD, FK506-binding protein 8 variant
transcript:Smp_040970.2	0.00630930910951233	0.993690690890488	2.14111351216016	2.1415367194192	3311.47914525356	1546.30443636962	V-type proton ATPase 116 kDa subunit a isoform 1	V-type ATPase 116 kDa subunit
transcript:Smp_040970.3	0.00212026097473117	0.997879739025269	0.449493070897716	0.449330979117814	875.155585465185	1947.69809522955	V-type proton ATPase 116 kDa subunit a isoform 1	V-type ATPase 116 kDa subunit
transcript:Smp_041190.1	2.55873499610537e-07	0.9999997441265	3.00238067479853	3.01723067905922	233.309293498368	77.31895436789	Outer dense fiber protein 2	Smooth muscle myosin heavy chain
transcript:Smp_041190.3	6.84004297646368e-10	0.999999999315996	3.75976855002563	3.81156157510891	116.463303771064	30.5478964096193	Outer dense fiber protein 2	Dephospho-COA kinase
transcript:Smp_041370.1	6.62004580043174e-08	0.999999933799542	2.7983256787566	2.80175196376767	843.318184989598	300.990301202797	Cell surface glycoprotein MUC18	Intercellular adhesion molecule 1
transcript:Smp_041540.1	0.000182428097451059	0.999817571902549	0.196331386490159	0.195591864754475	121.888657498951	623.219691336953	Hypothetical protein	Melanoma differentiation associated protein-5
transcript:Smp_041570.1	2.75143241523779e-11	0.999999999972486	2.96250648835975	3.00638378249392	77.1048032457973	25.6403523252202	Coiled-coil domain-containing protein 83	Sulfite reductase, desulfoviridin-type subunit GA
transcript:Smp_041750.2	0.00124874546700937	0.998751254532991	4.20664738426394	4.27824469584721	109.875953747026	25.6748220611807	PWWP domain-containing protein 2A	PWWP domain-containing protein 2B
transcript:Smp_041760.1	0	1	3.25986599052709	3.26246977327732	1623.84223832725	497.727098325975	Chromodomain-helicase-DNA-binding protein 1	Chromo domain-containing protein 1
transcript:Smp_041760.2	1.68159486335639e-10	0.999999999831841	0.464269204971341	0.463889798903649	375.636401057173	809.76508439498	Chromodomain-helicase-DNA-binding protein 1	Chromo domain-containing protein 1
transcript:Smp_041760.3	2.17664658783701e-05	0.999978233534122	5.72857405355754	5.75466739636083	598.04726920036	103.915601256914	Chromodomain-helicase-DNA-binding protein 1	Chromo domain-containing protein 1
transcript:Smp_041770.2	0.00677569690518265	0.993224303094817	14.7425952688994	15.561582208993	149.740265880905	9.61307456078372	SRSF protein kinase 3	Serine/threonine-protein kinase SPRK1
transcript:Smp_041770.3	3.05283706647508e-06	0.999996947162934	2.33216850503954	2.33759461447368	329.115765596577	140.786767565569	SRSF protein kinase 3	Serine/threonine-protein kinase SPRK1
transcript:Smp_042030.2	1.93007581028581e-08	0.999999980699242	0.0135162931682163	0.000234766439345123	0	42.5855261233029	Vesicle transport protein SEC20	Cyclic nucleotide-gated cation channel alpha-3
transcript:Smp_042120.1	3.73734376779566e-12	0.999999999996263	0.401940614472083	0.401494632783689	308.755734164487	769.030751612832	Late transcription factor 1	Mitotic spindle assembly checkpoint protein MAD2A
transcript:Smp_042160.1	0	1	0.451307252675228	0.451304576928047	53073.2728565553	117599.690002637	fructose-bisphosphate aldolase	Fructose-1,6-bisphosphate aldolase
transcript:Smp_042920.3	1.1896150731161e-11	0.999999999988104	0.133901122575047	0.128382448979137	11.5447484198388	89.9925549576209	Serine/threonine-protein kinase 19	Regulatory protein SPX
transcript:Smp_043110.1	0	1	0.437895239817401	0.437819602254116	1865.92712991528	4261.87576369923	Phosphoenolpyruvate carboxylase	GP37
transcript:Smp_043220.1	0	1	0.488577340819385	0.488556286221331	6805.64120937534	13930.1171958093	Hybrid PKS-NRPS synthetase ATEG_00325	Cytochrome B559 subunit beta
transcript:Smp_043650.1	1.6295853555448e-12	0.99999999999837	0.432401374099596	0.432268585030517	1059.62124181667	2451.31604707293	Probable arginine--tRNA ligase, mitochondrial	Iron-responsive element binding protein 1
transcript:Smp_043670.1	0	1	3.03444744431427	3.04146709708487	505.507318301257	166.19837976047	ATP-dependent 6-phosphofructokinase	6-phosphofructokinase subunit beta
transcript:Smp_044060.1	0	1	0.429984055262168	0.429771632077217	661.360629237245	1538.8785163049	High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A	High affinity CAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A...
transcript:Smp_044550.1	2.41770825581966e-10	0.999999999758229	2.28628766852191	2.28948120281652	528.831678349658	230.977560718593	Far upstream element-binding protein 2	Defective in GERM LINE development protein 3, ISO
transcript:Smp_044920.1	0	1	2.96634387639125	2.96943775917094	1082.300601044	364.473342916127	Dynamin-1	Dynamin-1, human dynamin 1
transcript:Smp_044920.2	6.67432191736594e-08	0.999999933256781	2.99555475573466	3.00422671629832	396.451600035249	131.957936335961	Dynamin-1	Dynamin-1, human dynamin 1
transcript:Smp_044920.4	0	1	0.0231190163438227	0.000405435598861757	0	24.6548296994012	Dynamin-1	Dynamin-1, human dynamin 1
transcript:Smp_045220.1	0	1	0.384129308444838	0.384118997362904	13157.4832726751	34253.6805568467	Myosin essential light chain, striated adductor muscle	Myosin light chain alkali
transcript:Smp_045400.2	1.54758713810654e-06	0.999998452412862	3.5153647718547	3.52621673982033	468.720857325039	132.917409717	Protein odr-4 homolog	TH10AOX
transcript:Smp_045410.1	1.314282287046e-05	0.99998685717713	3.04689648112825	3.06424153839183	207.369206185347	67.6671734822781	Adiponectin receptor protein	Coronin-1A
transcript:Smp_045470.1	9.88490259525854e-05	0.999901150974047	9.54321358020602	11.9358180830368	24.4313173440417	2.03772870816269	Homeobox protein prospero homolog 1	Protein prospero
transcript:Smp_045490.1	2.25582783008882e-07	0.999999774417217	0.496799240135918	0.494251858213052	55.9809204789619	113.274188108862	Annexin A11	Annexin VI
transcript:Smp_045590.3	2.22044604925031e-16	1	64.0625256361805	3680.60384180549	36.7960384180549	0	Dynein assembly factor 5, axonemal	Cytoskeleton-associated protein 5
transcript:Smp_045590.4	0.0357313536774365	0.964268646322563	2.51034999057885	2.62269222260321	20.2110614128743	7.70003979750373	Dynein assembly factor 5, axonemal	Cytoskeleton-associated protein 5
transcript:Smp_045590.5	0.000299477760815403	0.999700522239185	8.30898833029897	9.34693663875426	37.736171823406	4.02834681695635	Dynein assembly factor 5, axonemal	Cytoskeleton-associated protein 5
transcript:Smp_045860.1	0	1	2.06544099277218	2.06627130340061	1520.53129789599	735.876567941744	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase	Inositol pyrophosphate kinase
transcript:Smp_046060.1	0.0144496848936566	0.985550315106343	2.25778362983058	2.25812966671378	4707.10158521328	2084.50784439087	Myosin-11	Smooth muscle myosin heavy chain
transcript:Smp_046060.2	1.66409108715015e-11	0.999999999983359	2.05043427855116	2.05061165797916	6964.18829225361	3396.14658828191	Myosin-11	Smooth muscle myosin heavy chain
transcript:Smp_046130.3	5.47931482295372e-05	0.99994520685177	3.8295584618705	3.86037196967432	203.28596298626	52.6522731133888	MICAL-like protein 1	Utrophin
transcript:Smp_046790.1	0.000730871276387157	0.999269128723613	2.42739061397974	2.44718616816887	101.186211057672	41.3420689083466	glucose transport protein	Solute carrier family 2, facilitated glucose TRAN member 1
transcript:Smp_046800.2	6.75883971013036e-09	0.99999999324116	2.31873622848642	2.31934649663419	2874.24264445197	1239.24107724225	Fatty acid-binding protein	SM14, 14 kDa fatty acid binding protein
transcript:Smp_046810.1	0	1	2.06776410548447	2.06903428826197	997.457734294235	482.083380449547	M-phase inducer phosphatase 2	M-phase inducer phosphatase 3
transcript:Smp_047360.2	4.36760122790592e-06	0.999995632398772	6.21352841363837	6.28360155686847	268.09866822725	42.6579931565977	UBX domain-containing protein 1-B	Ubash3A protein
transcript:Smp_047860.1	3.82249787378441e-13	0.999999999999618	0.435928496845969	0.434853291316006	130.820048596278	300.850200920508	RNA pseudouridylate synthase domain-containing protein 2	Ribosomal large subunit pseudouridine synthase D
transcript:Smp_047870.1	0	1	0.309515855564147	0.308906938396366	200.873943631969	650.295702665085	LIM domain kinase 1	LIMK-1, LIM domain kinase 1
transcript:Smp_047870.2	8.70969962818435e-13	0.999999999999129	0.166066460641126	0.164478098010576	49.5135679347998	301.085212881264	LIM domain kinase 1	LIMK-1, LIM domain kinase 1
transcript:Smp_048050.1	0	1	0.0600739882629965	0.0502196727221246	2.73702842258757	54.6902454155251	Major egg antigen	TSP36, small heat shock protein
transcript:Smp_048380.1	3.36444275996772e-05	0.9999663555724	0.359493117008313	0.358008285170943	88.5549085017335	247.37228742233	Nuclear egress protein 1	NUCS, UPF0286 protein pyrab01260
transcript:Smp_048560.1	2.01506105135252e-08	0.999999979849389	0.126652319423888	0.125947088052887	89.436993991065	710.185014222996	Four and a half LIM domains protein 2	Fusion protein insulin gene enhancer protein ISL- domain-binding protein 1
transcript:Smp_048560.2	0	1	0.319442294536113	0.319417256601302	4979.04469810157	15587.9226968125	Four and a half LIM domains protein 2	Fusion protein insulin gene enhancer protein ISL- domain-binding protein 1
transcript:Smp_049140.3	0.000259636852547263	0.999740363147453	2.94718731831211	2.96382845830558	198.873975660073	67.0937404687635	Protein-glutamate O-methyltransferase	UPF0364 protein YMR027W
transcript:Smp_049160.1	0	1	3.11392527136064	3.12846155193938	260.899099759583	83.3885316513931	PR domain zinc finger protein 16	Zinc finger protein 217
transcript:Smp_049230.1	0	1	0.0810697102213483	0.0768446230474521	9.57478660899769	124.719437518081	Major egg antigen	TSP36, small heat shock protein
transcript:Smp_049330.2	0.00133606728982361	0.998663932710176	2.82182810569736	2.92051825791508	30.9082977590356	10.5765791714337	Aspartyl protease 25	Scytovirin
transcript:Smp_049520.3	3.0578290603378e-05	0.999969421709397	2.2051763794991	2.21255337981441	207.283954844272	93.679922573375	WD repeat-containing protein SL1-17	WD repeat-containing protein 61
transcript:Smp_049730.3	3.45071748952819e-11	0.999999999965493	2.98441191458467	2.99656177095999	280.666457959204	93.6561678992472	Metastasis-associated protein MTA1	Metastasis-associated protein MTA1
transcript:Smp_050270.1	0	1	0.101830221630802	0.0973615351068267	11.2124590990941	115.255839705389	Tyrosinase	Tyrosinase
transcript:Smp_050380.1	3.17523785042795e-14	0.999999999999968	6.08959519811744	6.16438044037364	240.580703333072	39.0191783027086	Mitogen-activated protein kinase kinase kinase 1	NF-kappa-beta-inducing kinase
transcript:Smp_050470.2	6.94353138908088e-06	0.999993056468611	7.60350875118102	7.92152431238013	94.321603418901	11.898264078856	Transducin beta-like protein 3	APAF-1, apoptotic peptidase activating factor 1
transcript:Smp_050470.3	0.0291378040225457	0.970862195977454	0.174202558667402	0.168868182882136	14.9820087543626	88.7693573572502	Transducin beta-like protein 3	Phosphatidylcholine:ceramide cholinephosphotransferase 1
transcript:Smp_050520.1	1.12214127168109e-05	0.999988778587283	3.2711790587624	3.27547962485674	992.015239047739	302.854115386194	Neurogenic locus notch homolog protein 3	Protein jagged-1
transcript:Smp_051130.1	3.33066907387547e-16	1	2.63305568830969	2.64871852297626	158.365686553125	59.7833246508823	Transcriptional regulator ERG homolog (Fragment)	Transcriptional regulator ERG
transcript:Smp_051290.1	0	1	0.155354182719781	0.15217225988416	23.155546676594	152.222389097912	Ig-like V-type domain-containing protein FAM187A	Obscurin
transcript:Smp_051290.2	0.0260309619722285	0.973969038027771	0.254732998700244	0.248556481384336	17.1894829724999	69.1874833112672	S-methyl-5'-thioadenosine phosphorylase	Myomesin-1
transcript:Smp_051530.2	0	1	2.1648425125387	2.16880250971288	365.84956557768	168.681968927182	Heterogeneous nuclear ribonucleoprotein L	U4/U6 snRNA-associated-splicing factor PRP24
transcript:Smp_052350.1	7.99288316386537e-05	0.999920071168361	4.1747192663447	4.19327415551725	411.444949707492	98.1125969129934	Ubiquitin thioesterase trabid	Ubiquitin thioesterase zranb1
transcript:Smp_053120.1	5.20551379779022e-11	0.999999999947945	0.463407426871428	0.462067963975455	106.145353155536	229.729695092073	Probable methyltransferase-like protein 15	Ribosomal RNA small subunit methyltransferase H
transcript:Smp_053640.2	0	1	154.982250862871	8985.63352250842	89.8463352250842	0	ARF guanine-nucleotide exchange factor GNOM	Interleukin-36 receptor antagonist/interleukin-36 chimera protein
transcript:Smp_054230.1	0	1	0.450368345724522	0.449091114923675	110.820396526307	246.778219235073	Centromere protein S	CENP-S
transcript:Smp_054350.1	0	1	2.53917712448191	2.54212413949557	761.411397540269	299.511721111289	Fork head domain-containing protein FD3	Protein (transcription factor)
transcript:Smp_054620.1	0.000123541236235925	0.999876458763764	2.32466097405523	2.35382625628703	61.3005245853988	26.0371750714988	Putative D-threonate 4-phosphate dehydrogenase	Uncharacterized protein HP0242
transcript:Smp_054820.2	0.0124234302704237	0.987576569729576	0.134028060593097	0.128042615047286	10.613899203439	82.9615887910882	Sulfate adenylyltransferase	Mterf domain-containing protein 2
transcript:Smp_054820.3	0.0461270900579391	0.953872909942061	7.39752957705761	12.263318493805	9.23674999953469	0.744016949344162	N-alpha-acetyltransferase 35, NatC auxiliary subunit	UPF0291 protein YNZC
transcript:Smp_055090.2	0.0110936494531639	0.988906350546836	2.13523861437516	2.14576253737574	132.73348724173	61.8530836029389	NAD-dependent protein deacylase	NAD-dependent deacetylase sirtuin-5
transcript:Smp_055090.3	0	1	2.5899512074183	2.60746817520842	135.716907123081	52.0431404423496	NAD-dependent protein deacylase	NAD-dependent deacetylase sirtuin-5
transcript:Smp_055200.1	9.41539360360677e-05	0.999905846063964	3.13424810557002	3.14177426870765	510.928143923208	162.617260975493	Magnesium transporter protein 1	Tumor suppressor candidate 3
transcript:Smp_055220.1	0.000280567014757538	0.999719432985242	3.58854518188731	3.61653845904535	191.77611615383	53.0202990900462	Zonadhesin	Tail connector protein GP15
transcript:Smp_055240.1	0.000463568716289831	0.99953643128371	2.83265071321243	2.89331068261338	50.1196479486233	17.3160508281619	Protocadherin beta-11	EP-cadherin, C-cadherin
transcript:Smp_055240.3	1.04639954967567e-06	0.99999895360045	6.72398256247413	6.76698591152576	516.541189445381	76.3240128380603	Protocadherin gamma-B6	EP-cadherin, C-cadherin
transcript:Smp_055420.1	1.77206027629495e-11	0.999999999982279	0.411479644801375	0.410994516511891	285.92214761099	695.697937998043	Transmembrane protein 222	Methionine-R-sulfoxide reductase B1
transcript:Smp_055440.1	0	1	3.0428357256062	3.05203279761855	388.762130376232	127.371373712493	Hypothetical protein	IL-13, interleukin-13 receptor subunit alpha-2
transcript:Smp_055770.2	1.32238640038196e-08	0.999999986776136	29.4329420540068	227.950485373064	18.7134338182439	0.0721381616608583	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform	Serine/threonine-protein phosphatase 2A 55 kDa RE subunit B alpha isoform
transcript:Smp_055770.4	3.57840950648836e-07	0.999999642159049	8.15591374577237	8.85028100076109	52.296419886352	5.9001422747881	Protein phosphatase PP2A 55 kDa regulatory subunit	Serine/threonine-protein phosphatase 2A 55 kDa RE subunit B alpha isoform
