	PPEE	PPDE	PostFC	RealFC	data.libraries..SmLE.PZQ.ES.RNA.juv.m.1.SmLE.PZQ.ES.RNA.juv.m.1_rsem.isoforms.results_Mean	data.libraries..SmLE.PZQ.ES.RNA.adu.m.1.SmLE.PZQ.ES.RNA.adu.m.1_rsem.isoforms.results_Mean	GFF_annotation	HHPred_annotation
transcript:Smp_026830.1	0	1	0.472000694574384	0.471672784343919	399.724174018865	847.47195632038	SS18-like protein 2	Protein C12ORF2
transcript:Smp_027240.1	0	1	0.4453986642867	0.444957789043635	294.592269592757	662.080375417313	28S ribosomal protein S18c, mitochondrial	30S ribosomal protein S18
transcript:Smp_027450.3	0.00245385269473442	0.997546147305266	2.01156116865057	2.03038407440422	57.4195952808781	28.275089508363	Nicotinamide mononucleotide adenylyltransferase	FADR, fatty acid metabolism regulator protein
transcript:Smp_027550.2	5.79380987630884e-11	0.999999999942062	2.42440495962776	2.42581638757653	1288.49101629338	531.151807172321	Putative RNA-binding protein 15B	Smart/HDAC1 associated repressor protein
transcript:Smp_027870.1	0	1	2.01891381145044	2.01979539039563	1228.66123856538	608.304705740916	Melanoma inhibitory activity protein 3	Smooth muscle myosin heavy chain
transcript:Smp_028030.1	5.17678460321136e-07	0.99999948232154	6.27523759106957	6.2903094583138	1158.76482573652	184.205869412432	SLIT-ROBO Rho GTPase-activating protein 3	RHO GTPase activating protein 15
transcript:Smp_028120.2	1.07751312949933e-06	0.999998922486871	36.1249705671183	51.6849713511195	61.3976828369879	1.17811486650186	Dynamin-like 120 kDa protein, mitochondrial	Dynamin-1, human dynamin 1
transcript:Smp_028120.3	0	1	0.0250902207785179	0.0232790006770625	6.58492112703222	283.289150960994	Dynamin-like 120 kDa protein, mitochondrial	Zinc finger and BTB domain-containing protein 17
transcript:Smp_028130.1	1.99840144432528e-15	0.999999999999998	0.0732125382814858	0.0643707324304639	3.54123736560874	55.1585095310193	Protein FAM78A	NTF2-like protein of unknown function
transcript:Smp_028200.1	0	1	2.75466070559845	2.75643175423902	1437.33817384889	521.442479873097	Ensconsin	Moesin
transcript:Smp_028200.4	0.032001313708012	0.967998686291988	2.11272278493371	2.11851300204419	214.266893785867	101.134951000587	IgA-specific serine endopeptidase autotransporter	Lipase chaperone
transcript:Smp_028650.2	0.00226804844558093	0.997731951554419	2.67341950735475	2.68678724640989	177.01402935582	65.8768801734717	Zinc finger protein 518A	Rhogap domain, phosphatidylinositol 3-kinase
transcript:Smp_028690.2	8.03472757749946e-05	0.999919652724225	0.181692409620927	0.178587595647171	24.7633284812656	138.708080567081	Sodium- and chloride-dependent glycine transporter 2	Transporter
transcript:Smp_029040.1	3.10373948764209e-11	0.999999999968963	0.0157260184037992	0.000297815475777842	0	33.5678386730299	Protein unc-50 homolog A	Hypothetical protein TT1725
transcript:Smp_029160.3	0.00109659684182273	0.998903403158177	2.66138829929967	2.66582828063835	525.008067748464	196.933693471038	Protein SERAC1	PHB depolymerase PHAZ7
transcript:Smp_029370.2	0.00196142765276686	0.998038572347233	4.14689766777756	4.34882866864737	35.660072856565	8.19222537478341	Protein IMPACT-B	RWD domain-containing protein 1
transcript:Smp_029800.1	0	1	2.93181137523121	2.93817894226667	469.150575956623	159.667332516272	Band 4.1-like protein 5	Protein 4.1
transcript:Smp_029800.2	0.000190274432844362	0.999809725567156	9.97587404299764	17.7315283719447	10.7908156183503	0.59913054936875	Band 4.1-like protein 2	Protein 4.1
transcript:Smp_029800.3	0	1	0.024313388244473	0.0220610731828349	5.01990654039543	227.98917749736	Band 4.1-like protein 5	Protein 4.1
transcript:Smp_030290.1	0	1	0.485342502703827	0.485021479709576	409.246146291572	843.779735944537	Prefoldin subunit 2	Prefoldin
transcript:Smp_030290.2	0	1	0.485342502703827	0.485021479709576	409.246146291572	843.779735944537	Prefoldin subunit 2	Prefoldin
transcript:Smp_030760.3	0.0125333245513439	0.987466675448656	0.103426585809076	0.0984730932834397	9.3708890771083	95.2534751719117	NADPH--cytochrome P450 reductase	CPR, P450R, NADPH--cytochrome P450 reductase
transcript:Smp_030780.2	0	1	3.03282743963396	3.03432555829606	2167.03810001247	714.167848875711	Ubiquitin conjugation factor E4 A	Ubiquitin conjugation factor E4
transcript:Smp_030780.3	0	1	0.0187113574589453	0.0175237406147806	7.61077808897508	434.873068432733	Ubiquitin conjugation factor E4 A	Ubiquitin conjugation factor E4
transcript:Smp_031180.2	4.19659570982667e-07	0.999999580340429	0.329371702761176	0.327871834587319	77.1487123145747	235.321932099906	Group XV phospholipase A2	Lipase
transcript:Smp_031220.1	0	1	0.467139474143566	0.466144195440651	131.343362348879	281.776974145864	Solute carrier family 35 member F1	Protein EMRE
transcript:Smp_031770.1	0	1	0.415913046090672	0.415904163696188	14394.3643400666	34609.8246603268	Tropomyosin-2	Striated-muscle alpha tropomyosin
transcript:Smp_032280.1	1.99840144432528e-15	0.999999999999998	2.79653064258889	2.79737327110241	3139.05981386979	1122.13906973524	Hypothetical protein	Insulin-like growth factor 2 mRNA-binding protein 1
transcript:Smp_032790.1	0	1	0.426046345661242	0.425823917665498	578.311720432494	1358.11408941949	Essential MCU regulator, mitochondrial	DJ-1, uncharacterized protein C22E12.03C
transcript:Smp_033010.1	3.49727093251762e-06	0.999996502729067	0.486129542981087	0.483409492247858	48.0566544815167	99.4225830426009	16 kDa calcium-binding protein	Centrin-2
transcript:Smp_033050.2	0.00174326614460596	0.998256733855394	9.34473367662778	9.92999554638276	74.5083756513745	7.49437150785225	DNA topoisomerase 1	Protein (topoisomerase I)
transcript:Smp_033140.1	0	1	0.445235129514363	0.444622017871541	211.734642123875	476.225169678556	tRNA-splicing endonuclease subunit Sen2	TRNA-splicing endonuclease
transcript:Smp_033250.1	1.35558231306732e-12	0.999999999998644	0.0601080710136446	0.0505583713631922	2.60898709681476	51.7912551868206	Uridylate kinase	MBP, eosinophil granule major basic protein 1
transcript:Smp_034120.2	0.0120967057570973	0.987903294242903	0.421638183508103	0.420828958607703	158.292607427344	376.158522126145	Synaptosomal-associated protein 25	Protein (SNAP-25B), protein (synaptobrevin 2)
transcript:Smp_034120.3	0	1	2.01921329964721	2.02115483735144	558.422793906537	276.283920478808	Synaptosomal-associated protein 25	Protein (SNAP-25B), protein (synaptobrevin 2)
transcript:Smp_034550.1	0	1	0.478136668018657	0.478105506142488	4214.13045508299	8814.23790332171	Alpha-actinin-2	Actinin
transcript:Smp_034610.1	5.15990809080158e-07	0.999999484009191	3.28179799909672	3.31665581781256	114.259274253393	34.4431602102618	Innexin unc-9	Neurotoxin III
transcript:Smp_034660.2	2.57403588432847e-06	0.999997425964116	10.4180843759702	11.111362878437	79.4364050480752	7.14001444172532	IQ motif and SEC7 domain-containing protein 1	IQ motif and SEC7 domain-containing protein 1
transcript:Smp_034660.4	0.0105178778387514	0.989482122161249	16.3619443080125	17.295320618239	149.810107826867	8.65246490214659	IQ motif and SEC7 domain-containing protein 1	IQ motif and SEC7 domain-containing protein 1
transcript:Smp_034850.1	3.94248473534198e-07	0.999999605751526	0.367915478080438	0.367379640090209	228.081349358362	620.850070804019	TWiK family of potassium channels protein 18	Potassium channel subfamily K member 2
transcript:Smp_034850.2	0	1	0.351560632616451	0.351389178961385	699.450323531519	1990.5473802783	TWiK family of potassium channels protein 18	Potassium channel subfamily K member 2
transcript:Smp_034870.1	0	1	2.10918066570497	2.10949113326093	3966.56662053473	1880.33761464157	AP-2 complex subunit beta	AP-2 complex subunit beta
transcript:Smp_034980.5	0	1	6.1132320625534	6.1411006273987	593.023447508857	96.5579417241628	Serine/threonine-protein phosphatase 1 regulatory subunit 10	Serine/threonine-protein phosphatase 1 regulatory 10
transcript:Smp_035020.1	3.70317483003868e-05	0.9999629682517	0.473876987386826	0.473318554779463	234.694888058021	495.860879533508	Tetraspanin-33	CD63-like protein SM-TSP-2
transcript:Smp_035090.3	8.77076189453874e-15	0.999999999999991	14.2952269282539	16.3199295928086	56.3933444673641	3.44610219373853	Hypothetical protein	MMP-8
transcript:Smp_035090.4	0.0288484135158297	0.97115158648417	0.291171543557191	0.285921063787648	20.3061018538009	71.0449323812309	Disks large-associated protein 1	Hypothetical protein
transcript:Smp_035190.1	0	1	5.49898511664535	5.52917702854641	433.637165061816	78.4188806133269	Protein son of sevenless	SOS-1, SON of sevenless homolog 1
transcript:Smp_035250.1	2.44249065417534e-14	0.999999999999976	0.323521956270561	0.318830195201927	24.1852068222892	75.8774384747829	DENN domain-containing protein 1A	Protein (glutamate mutase)
transcript:Smp_035260.3	0.000288690055011642	0.999711309944988	0.479695165277896	0.478835299242016	152.488404788267	318.467783550352	Epidermal growth factor receptor kinase substrate 8-like protein 2	Epidermal growth factor receptor pathway substrate 8-like protein 1
transcript:Smp_035290.1	0	1	0.40371993786209	0.402203840487793	83.2471386780383	206.992346315401	DNA mismatch repair protein MutS	RV1873
transcript:Smp_035380.1	0	1	0.271229118806182	0.268067686043181	32.513973839884	121.317468893975	A-kinase anchor protein 14	MU-O-conotoxin mrvib
transcript:Smp_035390.1	0	1	2.02105433746907	2.02217872091726	966.4992669779	477.944424591854	Tyrosine-protein phosphatase non-receptor type 11	SHP-2, SYP, SHPTP-2
transcript:Smp_035480.1	1.33226762955019e-15	0.999999999999999	0.467858339247169	0.467664742494485	676.564923956809	1446.69928226921	UPF0430 protein CG31712	Moesin
transcript:Smp_035500.1	0.000255237406747155	0.999744762593253	0.410665645019502	0.409460042032581	105.336726693827	257.272068772523	Parkin coregulated gene protein homolog	Transportin-1
transcript:Smp_036020.2	4.85164077801414e-08	0.999999951483592	2.05805343599661	2.06083795532803	412.138083364621	199.980534092729	Hypothetical protein	Protein ST2, interleukin-1 receptor-like 1
transcript:Smp_036180.1	0	1	6.1718125973674	6.20058058571991	586.692200722623	94.6105266767781	Diacylglycerol kinase theta	Diacylglycerol kinase DGKB
transcript:Smp_036180.2	2.44273801974781e-06	0.99999755726198	0.0350884912181845	0.0332708165427143	9.28580200896779	279.388072392768	Aspartate--tRNA ligase	Peroxisome proliferator-activated receptor gamma coactivator 1-alpha
transcript:Smp_036180.3	0	1	0.11213801047553	0.111466997714696	77.6170467006645	696.402824353213	Diacylglycerol kinase theta	Diacylglycerol kinase DGKB
transcript:Smp_036180.4	0	1	49.1867149094507	52.4557604647123	406.949892685995	7.74815447303947	Diacylglycerol kinase theta	Diacylglycerol kinase, delta
transcript:Smp_036390.3	0.00653385022583275	0.993466149774167	0.484358254523546	0.480594122252235	34.6408365870519	72.0900007754272	Urease subunit alpha	PRE-mRNA-splicing factor CWC22 homolog
transcript:Smp_036670.1	0.010777374494463	0.989222625505537	6.00265098488232	7.25226079870374	15.2709820886994	2.09706461238001	Uncharacterized protein NMB1327	Putative SEL1 repeat protein
transcript:Smp_036780.1	0	1	0.446510148720229	0.4458407247214	194.007183620289	435.161514987841	Leydig cell tumor 10 kDa protein homolog	ATP-dependent DNA helicase II, 80 kDa subunit
transcript:Smp_037700.1	9.6895468204572e-07	0.999999031045318	0.368823367299178	0.367807902322965	120.31589329488	327.133306424189	Nuclear transport factor 2	Nuclear transport factor 2
transcript:Smp_038530.1	0	1	0.324729399757569	0.3245972977852	873.294133367845	2690.41330089189	Dual specificity protein phosphatase 14	Dual specificity protein phosphatase 9
transcript:Smp_038940.1	0.00664484454488812	0.993355155455112	0.384559840839529	0.37694604436338	16.026730618217	42.533835803613	mRNA cap guanine-N7 methyltransferase	MRNA CAP guanine-N7 methyltransferase
transcript:Smp_039130.1	0	1	2.17145473519825	2.17197797345916	2559.36256923326	1178.35027828456	Niemann-Pick type protein homolog 1B	Niemann-PICK C1-like protein 1
transcript:Smp_039160.2	0	1	3.22035401773524	3.22674391492087	590.116245128512	182.875986830158	Metastasis suppressor protein 1	Metastasis suppressor protein 1
transcript:Smp_039160.3	0	1	3.22572352778311	3.22886464673334	1204.16262315173	372.929951004139	Metastasis suppressor protein 1	Metastasis suppressor protein 1
transcript:Smp_039390.2	0.00759964735001428	0.992400352649986	0.150682523507175	0.122819910699402	1.96046658162057	16.0335435134229	ATP synthase subunit s, mitochondrial	ATP synthase subunit S, mitochondrial
transcript:Smp_039590.1	0	1	0.207013003588685	0.205678419132735	64.3121873531816	312.721824876927	EF-hand domain-containing family member B	Calmodulin-related protein, putative
transcript:Smp_039670.1	1.65175434435616e-05	0.999983482456556	2.25744097225562	2.26082020744592	442.769280285401	195.838957306347	Cyclin-L2	Cyclin-T2
transcript:Smp_039670.2	0	1	2.85508908558776	2.86087601817855	482.679064229272	168.710720912816	Cyclin-L2	Cyclin-T2
transcript:Smp_039750.1	0	1	334.021525022814	17861.6993104463	178.606993104463	0	Glycogen phosphorylase, liver form	Yeast glycogen phosphorylase
transcript:Smp_039750.2	0.029255190718899	0.970744809281101	0.434868168708768	0.43307318250204	71.7532371936828	165.696952296324	Glycogen phosphorylase, liver form	Yeast glycogen phosphorylase
transcript:Smp_039820.2	0	1	0.000625419329240264	1.16684126445337e-05	0	857.004600412222	Cysteine protease ATG4B	Cysteine protease APG4B
transcript:Smp_039820.3	0	1	4.83142506146139	4.89002257701627	168.274482882735	34.4038457915702	Cysteine protease ATG4B	Cysteine protease APG4B
transcript:Smp_039870.1	0	1	2.09499124467357	2.09607016158457	1119.63549666145	534.1541311353	Vasodilator-stimulated phosphoprotein	EVH1 domain from ENA/VAsp-like protein
transcript:Smp_040500.3	0	1	5.63099646265249	5.67114226995266	344.305736218909	60.7036481204487	Peptidyl-prolyl cis-trans isomerase FKBP8	FKBP38NTD, FK506-binding protein 8 variant
transcript:Smp_040970.2	0	1	3.73129341134188	3.73343165780954	2509.97355020237	672.289316086855	V-type proton ATPase 116 kDa subunit a isoform 1	V-type ATPase 116 kDa subunit
transcript:Smp_040970.3	0	1	0.389165238915777	0.389008665479126	798.751292344578	2053.31519099742	V-type proton ATPase 116 kDa subunit a isoform 1	V-type ATPase 116 kDa subunit
transcript:Smp_041190.3	0.000203625970957133	0.999796374029043	4.1287114618992	4.21670487752602	78.9015582091569	18.7040339438351	Outer dense fiber protein 2	Dephospho-COA kinase
transcript:Smp_041370.1	0	1	8.65402706648363	8.70428749406348	697.658503879118	80.1422817754978	Cell surface glycoprotein MUC18	Intercellular adhesion molecule 1
transcript:Smp_041540.1	0	1	0.0644982102467013	0.0631709422792435	23.4244864227154	370.959397909636	Hypothetical protein	Melanoma differentiation associated protein-5
transcript:Smp_041570.1	7.43127781532849e-12	0.999999999992569	4.37714264254821	4.4694784225622	86.0276030884104	19.2400320963823	Coiled-coil domain-containing protein 83	Sulfite reductase, desulfoviridin-type subunit GA
transcript:Smp_041700.1	0	1	0.421591315632496	0.419501587828324	61.1026010602863	145.669069718553	Rhodopsin (Fragment)	Proteinase-activated receptor 1, lysozyme
transcript:Smp_041760.1	0	1	3.55203717913351	3.55630335055593	1119.68456323323	314.837877939937	Chromodomain-helicase-DNA-binding protein 1	Chromo domain-containing protein 1
transcript:Smp_041770.3	0	1	3.35369961534309	3.3721806911719	226.030729573857	67.0210254031205	SRSF protein kinase 3	Serine/threonine-protein kinase SPRK1
transcript:Smp_042030.3	9.33819688242465e-12	0.999999999990662	2.04875059542063	2.05737784864124	131.623312506651	63.9711071133996	Vesicle transport protein SEC20	Cyclic nucleotide-gated cation channel alpha-3
transcript:Smp_042060.1	1.59266693167126e-08	0.999999984073331	0.450616759666575	0.450507707618196	1194.51675149555	2651.50235216581	MIT domain-containing protein 1	MITD1, MIT domain-containing protein 1
transcript:Smp_042120.1	0	1	0.407457359970032	0.406944842519015	247.617330003735	608.493423881492	Late transcription factor 1	Mitotic spindle assembly checkpoint protein MAD2A
transcript:Smp_042150.1	5.68422575675243e-08	0.999999943157742	0.434804350864097	0.432613081375837	58.7192887930587	135.744768686796	tegument-allergen-like protein (TAL13)	Dynein light chain motor protein
transcript:Smp_042280.1	0	1	0.474754311165746	0.474222441260743	246.475432292602	519.757541235098	Protein UXT	Protein (prefoldin)
transcript:Smp_042530.1	7.77165904618515e-05	0.999922283409538	0.391873389681716	0.390742859248521	110.61540549317	283.105616510371	Cilia- and flagella-associated protein 251	Echinoderm microtubule-associated protein-like 1
transcript:Smp_042630.4	1.17511590076447e-05	0.999988248840992	9.05429884697371	12.4417804889418	15.5598848185425	1.24141934728562	Ribosome biogenesis protein TSR3 homolog	Pyranose 2-oxidase
transcript:Smp_042920.3	0.00258742849414539	0.997412571505855	0.262722983988649	0.259016075939245	27.104255065775	104.671745978326	Serine/threonine-protein kinase 19	Regulatory protein SPX
